FID1,FID2,Area,DPS1,AREA1,DPS2,AREA2
55,71,168,Southwest Washington Steelhead,13241.26124,Lower Columbia River Chinook Salmon,19318.85996
55,71,3249,Southwest Washington Steelhead,13241.26124,Lower Columbia River Chinook Salmon,19318.85996
55,71,0,Southwest Washington Steelhead,13241.26124,Lower Columbia River Chinook Salmon,19318.85996
55,71,0,Southwest Washington Steelhead,13241.26124,Lower Columbia River Chinook Salmon,19318.85996
55,77,3,Southwest Washington Steelhead,13241.26124,Puget Sound Chinook Salmon,24956.66514
55,77,0,Southwest Washington Steelhead,13241.26124,Puget Sound Chinook Salmon,24956.66514
55,100,9822,Southwest Washington Steelhead,13241.26124,Washington Coast Chinook Salmon,16928.74201
55,100,0,Southwest Washington Steelhead,13241.26124,Washington Coast Chinook Salmon,16928.74201
55,100,0,Southwest Washington Steelhead,13241.26124,Washington Coast Chinook Salmon,16928.74201
55,100,3,Southwest Washington Steelhead,13241.26124,Washington Coast Chinook Salmon,16928.74201
55,100,0,Southwest Washington Steelhead,13241.26124,Washington Coast Chinook Salmon,16928.74201
55,100,0,Southwest Washington Steelhead,13241.26124,Washington Coast Chinook Salmon,16928.74201
55,100,0,Southwest Washington Steelhead,13241.26124,Washington Coast Chinook Salmon,16928.74201
56,4,437,Upper Columbia River Steelhead,17464.74278,Lake Wenatchee Sockeye Salmon,437.463671
56,4,0,Upper Columbia River Steelhead,17464.74278,Lake Wenatchee Sockeye Salmon,437.463671
56,6,66,Upper Columbia River Steelhead,17464.74278,Okanogan River Sockeye Salmon,66.403732
56,19,0,Upper Columbia River Steelhead,17464.74278,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
56,19,0,Upper Columbia River Steelhead,17464.74278,Puget Sound\Strait of Georgia Coho Salmon,27753.44966
56,29,0,Upper Columbia River Steelhead,17464.74278,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
56,29,0,Upper Columbia River Steelhead,17464.74278,Puget Sound\Strait of Georgia Chum Salmon,27711.48191
56,47,0,Upper Columbia River Steelhead,17464.74278,Puget Sound Steelhead,5196.516463
56,48,0,Upper Columbia River Steelhead,17464.74278,Puget Sound Steelhead,25904.97074
56,48,0,Upper Columbia River Steelhead,17464.74278,Puget Sound Steelhead,25904.97074
56,88,4290,Upper Columbia River Steelhead,17464.74278,Upper Columbia River Summer\Fall-run Chinook Salmon,30903.15242
56,88,11176,Upper Columbia River Steelhead,17464.74278,Upper Columbia River Summer\Fall-run Chinook Salmon,30903.15242
56,88,437,Upper Columbia River Steelhead,17464.74278,Upper Columbia River Summer\Fall-run Chinook Salmon,30903.15242
56,88,66,Upper Columbia River Steelhead,17464.74278,Upper Columbia River Summer\Fall-run Chinook Salmon,30903.15242
56,88,0,Upper Columbia River Steelhead,17464.74278,Upper Columbia River Summer\Fall-run Chinook Salmon,30903.15242
56,88,0,Upper Columbia River Steelhead,17464.74278,Upper Columbia River Summer\Fall-run Chinook Salmon,30903.15242
56,88,0,Upper Columbia River Steelhead,17464.74278,Upper Columbia River Summer\Fall-run Chinook Salmon,30903.15242
56,92,11176,Upper Columbia River Steelhead,17464.74278,Upper Columbia River Spring-run Chinook Salmon,11680.13637
56,92,437,Upper Columbia River Steelhead,17464.74278,Upper Columbia River Spring-run Chinook Salmon,11680.13637
56,92,66,Upper Columbia River Steelhead,17464.74278,Upper Columbia River Spring-run Chinook Salmon,11680.13637
56,92,0,Upper Columbia River Steelhead,17464.74278,Upper Columbia River Spring-run Chinook Salmon,11680.13637
56,92,0,Upper Columbia River Steelhead,17464.74278,Upper Columbia River Spring-run Chinook Salmon,11680.13637
56,92,0,Upper Columbia River Steelhead,17464.74278,Upper Columbia River Spring-run Chinook Salmon,11680.13637
57,5,229,Upper Columbia River Steelhead,682.505062,Okanogan River Sockeye Salmon,229.100384
57,89,453,Upper Columbia River Steelhead,682.505062,Upper Columbia River Summer\Fall-run Chinook Salmon,682.505062
57,89,229,Upper Columbia River Steelhead,682.505062,Upper Columbia River Summer\Fall-run Chinook Salmon,682.505062
57,93,453,Upper Columbia River Steelhead,682.505062,Upper Columbia River Spring-run Chinook Salmon,682.505062
57,93,229,Upper Columbia River Steelhead,682.505062,Upper Columbia River Spring-run Chinook Salmon,682.505062
58,59,1,Upper Columbia River Steelhead,20312.56566,Upper Columbia River Steelhead,16199.05632
58,90,16781,Upper Columbia River Steelhead,20312.56566,Upper Columbia River Summer\Fall-run Chinook Salmon,18462.10837
58,90,1,Upper Columbia River Steelhead,20312.56566,Upper Columbia River Summer\Fall-run Chinook Salmon,18462.10837
58,90,1,Upper Columbia River Steelhead,20312.56566,Upper Columbia River Summer\Fall-run Chinook Salmon,18462.10837
58,91,1,Upper Columbia River Steelhead,20312.56566,Upper Columbia River Summer\Fall-run Chinook Salmon,16200.12677
58,91,1,Upper Columbia River Steelhead,20312.56566,Upper Columbia River Summer\Fall-run Chinook Salmon,16200.12677
58,94,1,Upper Columbia River Steelhead,20312.56566,Upper Columbia River Spring-run Chinook Salmon,16200.12677
58,94,1,Upper Columbia River Steelhead,20312.56566,Upper Columbia River Spring-run Chinook Salmon,16200.12677
58,95,16781,Upper Columbia River Steelhead,20312.56566,Upper Columbia River Spring-run Chinook Salmon,16971.28439
58,95,1,Upper Columbia River Steelhead,20312.56566,Upper Columbia River Spring-run Chinook Salmon,16971.28439
58,95,1,Upper Columbia River Steelhead,20312.56566,Upper Columbia River Spring-run Chinook Salmon,16971.28439
59,58,1,Upper Columbia River Steelhead,16199.05632,Upper Columbia River Steelhead,20312.56566
59,90,1,Upper Columbia River Steelhead,16199.05632,Upper Columbia River Summer\Fall-run Chinook Salmon,18462.10837
59,91,16198,Upper Columbia River Steelhead,16199.05632,Upper Columbia River Summer\Fall-run Chinook Salmon,16200.12677
59,91,1,Upper Columbia River Steelhead,16199.05632,Upper Columbia River Summer\Fall-run Chinook Salmon,16200.12677
59,94,16198,Upper Columbia River Steelhead,16199.05632,Upper Columbia River Spring-run Chinook Salmon,16200.12677
59,94,1,Upper Columbia River Steelhead,16199.05632,Upper Columbia River Spring-run Chinook Salmon,16200.12677
59,95,1,Upper Columbia River Steelhead,16199.05632,Upper Columbia River Spring-run Chinook Salmon,16971.28439
60,12,0,Upper Willamette River Steelhead,12589.67106,Lower Columbia River Coho Salmon,19318.85888
60,12,0,Upper Willamette River Steelhead,12589.67106,Lower Columbia River Coho Salmon,19318.85888
60,12,0,Upper Willamette River Steelhead,12589.67106,Lower Columbia River Coho Salmon,19318.85888
60,12,0,Upper Willamette River Steelhead,12589.67106,Lower Columbia River Coho Salmon,19318.85888
60,12,5,Upper Willamette River Steelhead,12589.67106,Lower Columbia River Coho Salmon,19318.85888
60,12,0,Upper Willamette River Steelhead,12589.67106,Lower Columbia River Coho Salmon,19318.85888
60,16,0,Upper Willamette River Steelhead,12589.67106,Oregon Coast Coho Salmon,27837.71773
60,16,0,Upper Willamette River Steelhead,12589.67106,Oregon Coast Coho Salmon,27837.71773
60,23,0,Upper Willamette River Steelhead,12589.67106,Columbia River Chum Salmon,12288.06098
60,23,5,Upper Willamette River Steelhead,12589.67106,Columbia River Chum Salmon,12288.06098
60,23,0,Upper Willamette River Steelhead,12589.67106,Columbia River Chum Salmon,12288.06098
60,27,0,Upper Willamette River Steelhead,12589.67106,Pacific Coast Chum Salmon,45002.79057
60,27,0,Upper Willamette River Steelhead,12589.67106,Pacific Coast Chum Salmon,45002.79057
60,39,0,Upper Willamette River Steelhead,12589.67106,Lower Columbia River Steelhead,14912.37005
60,39,0,Upper Willamette River Steelhead,12589.67106,Lower Columbia River Steelhead,14912.37005
60,39,0,Upper Willamette River Steelhead,12589.67106,Lower Columbia River Steelhead,14912.37005
60,46,0,Upper Willamette River Steelhead,12589.67106,Oregon Coast Steelhead,27549.02924
60,46,0,Upper Willamette River Steelhead,12589.67106,Oregon Coast Steelhead,27549.02924
60,71,0,Upper Willamette River Steelhead,12589.67106,Lower Columbia River Chinook Salmon,19318.85996
60,71,5,Upper Willamette River Steelhead,12589.67106,Lower Columbia River Chinook Salmon,19318.85996
60,71,0,Upper Willamette River Steelhead,12589.67106,Lower Columbia River Chinook Salmon,19318.85996
60,76,0,Upper Willamette River Steelhead,12589.67106,Oregon Coast Chinook Salmon,28076.16511
60,76,0,Upper Willamette River Steelhead,12589.67106,Oregon Coast Chinook Salmon,28076.16511
60,98,8325,Upper Willamette River Steelhead,12589.67106,Upper Willamette River Chinook Salmon,17594.94158
60,98,0,Upper Willamette River Steelhead,12589.67106,Upper Willamette River Chinook Salmon,17594.94158
60,98,0,Upper Willamette River Steelhead,12589.67106,Upper Willamette River Chinook Salmon,17594.94158
60,98,0,Upper Willamette River Steelhead,12589.67106,Upper Willamette River Chinook Salmon,17594.94158
60,98,5,Upper Willamette River Steelhead,12589.67106,Upper Willamette River Chinook Salmon,17594.94158
60,98,0,Upper Willamette River Steelhead,12589.67106,Upper Willamette River Chinook Salmon,17594.94158
60,98,0,Upper Willamette River Steelhead,12589.67106,Upper Willamette River Chinook Salmon,17594.94158
60,99,0,Upper Willamette River Steelhead,12589.67106,Upper Willamette River Chinook Salmon,2677.98433
61,12,0,Upper Willamette River Steelhead,1875.758266,Lower Columbia River Coho Salmon,19318.85888
61,39,0,Upper Willamette River Steelhead,1875.758266,Lower Columbia River Steelhead,14912.37005
61,41,0,Upper Willamette River Steelhead,1875.758266,Middle Columbia River Steelhead,77378.92864
61,41,0,Upper Willamette River Steelhead,1875.758266,Middle Columbia River Steelhead,77378.92864
61,70,0,Upper Willamette River Steelhead,1875.758266,Deschutes River Summer\Fall-run Chinook Salmon,3626.262928
61,74,0,Upper Willamette River Steelhead,1875.758266,Mid-Columbia River Spring-run Chinook Salmon,64532.4093
61,75,0,Upper Willamette River Steelhead,1875.758266,Mid-Columbia River Spring-run Chinook Salmon,14587.11092
61,98,0,Upper Willamette River Steelhead,1875.758266,Upper Willamette River Chinook Salmon,17594.94158
61,99,1792,Upper Willamette River Steelhead,1875.758266,Upper Willamette River Chinook Salmon,2677.98433
61,99,0,Upper Willamette River Steelhead,1875.758266,Upper Willamette River Chinook Salmon,2677.98433
61,99,0,Upper Willamette River Steelhead,1875.758266,Upper Willamette River Chinook Salmon,2677.98433
61,99,0,Upper Willamette River Steelhead,1875.758266,Upper Willamette River Chinook Salmon,2677.98433
62,31,42,Central Valley Fall & Late Fall-run Chinook Salmon,60001.68224,Central California Coast Steelhead,2863.233722
62,33,4221,Central Valley Fall & Late Fall-run Chinook Salmon,60001.68224,California Central Valley Steelhead,59959.22594
62,33,40915,Central Valley Fall & Late Fall-run Chinook Salmon,60001.68224,California Central Valley Steelhead,59959.22594
62,33,14823,Central Valley Fall & Late Fall-run Chinook Salmon,60001.68224,California Central Valley Steelhead,59959.22594
62,67,40915,Central Valley Fall & Late Fall-run Chinook Salmon,60001.68224,Central Valley Spring-run Chinook Salmon,55738.08023
62,67,14823,Central Valley Fall & Late Fall-run Chinook Salmon,60001.68224,Central Valley Spring-run Chinook Salmon,55738.08023
62,79,14823,Central Valley Fall & Late Fall-run Chinook Salmon,60001.68224,Sacramento River Winter-run Chinook Salmon,14823.48794
63,34,3213,Central Valley Fall & Late Fall-run Chinook Salmon,3212.561198,California Central Valley Steelhead,3212.561198
64,10,376,Central Valley Fall & Late Fall-run Chinook Salmon,57883.75699,Central California Coast Coho Salmon,6566.339015
64,32,1165,Central Valley Fall & Late Fall-run Chinook Salmon,57883.75699,Central California Coast Steelhead,14078.15901
64,32,376,Central Valley Fall & Late Fall-run Chinook Salmon,57883.75699,Central California Coast Steelhead,14078.15901
64,32,0,Central Valley Fall & Late Fall-run Chinook Salmon,57883.75699,Central California Coast Steelhead,14078.15901
64,35,11567,Central Valley Fall & Late Fall-run Chinook Salmon,57883.75699,California Central Valley Steelhead,56343.47396
64,35,0,Central Valley Fall & Late Fall-run Chinook Salmon,57883.75699,California Central Valley Steelhead,56343.47396
64,35,21302,Central Valley Fall & Late Fall-run Chinook Salmon,57883.75699,California Central Valley Steelhead,56343.47396
64,35,12424,Central Valley Fall & Late Fall-run Chinook Salmon,57883.75699,California Central Valley Steelhead,56343.47396
64,35,11050,Central Valley Fall & Late Fall-run Chinook Salmon,57883.75699,California Central Valley Steelhead,56343.47396
64,66,21302,Central Valley Fall & Late Fall-run Chinook Salmon,57883.75699,Central Valley Spring-run Chinook Salmon,21301.61726
64,68,12424,Central Valley Fall & Late Fall-run Chinook Salmon,57883.75699,Central Valley Spring-run Chinook Salmon,23474.32656
64,68,11050,Central Valley Fall & Late Fall-run Chinook Salmon,57883.75699,Central Valley Spring-run Chinook Salmon,23474.32656
64,80,11050,Central Valley Fall & Late Fall-run Chinook Salmon,57883.75699,Sacramento River Winter-run Chinook Salmon,11049.89085
65,36,1378,Central Valley Fall & Late Fall-run Chinook Salmon,1378.217419,California Central Valley Steelhead,1378.217419
66,35,21302,Central Valley Spring-run Chinook Salmon,21301.61726,California Central Valley Steelhead,56343.47396
66,64,21302,Central Valley Spring-run Chinook Salmon,21301.61726,Central Valley Fall & Late Fall-run Chinook Salmon,57883.75699
67,33,40915,Central Valley Spring-run Chinook Salmon,55738.08023,California Central Valley Steelhead,59959.22594
67,33,14823,Central Valley Spring-run Chinook Salmon,55738.08023,California Central Valley Steelhead,59959.22594
67,62,40915,Central Valley Spring-run Chinook Salmon,55738.08023,Central Valley Fall & Late Fall-run Chinook Salmon,60001.68224
67,62,14823,Central Valley Spring-run Chinook Salmon,55738.08023,Central Valley Fall & Late Fall-run Chinook Salmon,60001.68224
67,79,14823,Central Valley Spring-run Chinook Salmon,55738.08023,Sacramento River Winter-run Chinook Salmon,14823.48794
68,35,12424,Central Valley Spring-run Chinook Salmon,23474.32656,California Central Valley Steelhead,56343.47396
68,35,11050,Central Valley Spring-run Chinook Salmon,23474.32656,California Central Valley Steelhead,56343.47396
68,64,12424,Central Valley Spring-run Chinook Salmon,23474.32656,Central Valley Fall & Late Fall-run Chinook Salmon,57883.75699
68,64,11050,Central Valley Spring-run Chinook Salmon,23474.32656,Central Valley Fall & Late Fall-run Chinook Salmon,57883.75699
68,80,11050,Central Valley Spring-run Chinook Salmon,23474.32656,Sacramento River Winter-run Chinook Salmon,11049.89085
69,41,1556,Deschutes River Summer\Fall-run Chinook Salmon,1555.794443,Middle Columbia River Steelhead,77378.92864
69,75,1556,Deschutes River Summer\Fall-run Chinook Salmon,1555.794443,Mid-Columbia River Spring-run Chinook Salmon,14587.11092
70,23,0,Deschutes River Summer\Fall-run Chinook Salmon,3626.262928,Columbia River Chum Salmon,12288.06098
70,41,3626,Deschutes River Summer\Fall-run Chinook Salmon,3626.262928,Middle Columbia River Steelhead,77378.92864
70,41,0,Deschutes River Summer\Fall-run Chinook Salmon,3626.262928,Middle Columbia River Steelhead,77378.92864
70,41,0,Deschutes River Summer\Fall-run Chinook Salmon,3626.262928,Middle Columbia River Steelhead,77378.92864
70,41,0,Deschutes River Summer\Fall-run Chinook Salmon,3626.262928,Middle Columbia River Steelhead,77378.92864
70,61,0,Deschutes River Summer\Fall-run Chinook Salmon,3626.262928,Upper Willamette River Steelhead,1875.758266
70,71,0,Deschutes River Summer\Fall-run Chinook Salmon,3626.262928,Lower Columbia River Chinook Salmon,19318.85996
70,74,3626,Deschutes River Summer\Fall-run Chinook Salmon,3626.262928,Mid-Columbia River Spring-run Chinook Salmon,64532.4093
70,74,0,Deschutes River Summer\Fall-run Chinook Salmon,3626.262928,Mid-Columbia River Spring-run Chinook Salmon,64532.4093
70,74,0,Deschutes River Summer\Fall-run Chinook Salmon,3626.262928,Mid-Columbia River Spring-run Chinook Salmon,64532.4093
70,74,0,Deschutes River Summer\Fall-run Chinook Salmon,3626.262928,Mid-Columbia River Spring-run Chinook Salmon,64532.4093
70,98,0,Deschutes River Summer\Fall-run Chinook Salmon,3626.262928,Upper Willamette River Chinook Salmon,17594.94158
70,99,0,Deschutes River Summer\Fall-run Chinook Salmon,3626.262928,Upper Willamette River Chinook Salmon,2677.98433
71,12,293,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,19318.85888
71,12,499,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,19318.85888
71,12,5897,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,19318.85888
71,12,0,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,19318.85888
71,12,168,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,19318.85888
71,12,6728,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,19318.85888
71,12,193,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,19318.85888
71,12,3249,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,19318.85888
71,12,0,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,19318.85888
71,12,212,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,19318.85888
71,12,0,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,19318.85888
71,12,0,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,19318.85888
71,12,1422,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,19318.85888
71,12,654,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,19318.85888
71,12,5,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,19318.85888
71,12,0,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,19318.85888
71,13,0,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,2838.090244
71,13,0,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,2838.090244
71,13,0,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,2838.090244
71,13,0,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,2838.090244
71,13,0,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,2838.090244
71,14,0,Lower Columbia River Chinook Salmon,19318.85996,Lower Columbia River Coho Salmon,136.666674
71,16,0,Lower Columbia River Chinook Salmon,19318.85996,Oregon Coast Coho Salmon,27837.71773
71,16,0,Lower Columbia River Chinook Salmon,19318.85996,Oregon Coast Coho Salmon,27837.71773
71,22,0,Lower Columbia River Chinook Salmon,19318.85996,Southwest Washington Coho Salmon,10191.6548
71,22,0,Lower Columbia River Chinook Salmon,19318.85996,Southwest Washington Coho Salmon,10191.6548
71,23,0,Lower Columbia River Chinook Salmon,19318.85996,Columbia River Chum Salmon,12288.06098
